seq,mean,cvar05,cvar25,distorted_ordered,prob_catastrophic,prob_degraded,feasible,losses_json,probs_json
check_r1|check_r1|check_r1,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r1|check_r2,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r1|sample_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r1|sample_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r1|move,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r2|check_r1,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r2|check_r2,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r2|sample_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r2|sample_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|check_r2|move,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r1|check_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r1|check_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r1|sample_r1,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[0.0, 1105.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r1|sample_r2,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r1|move,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r2|check_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r2|check_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r2|sample_r1,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r2|sample_r2,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[1105.0, 0.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|sample_r2|move,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|move|check_r1,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|move|check_r2,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|move|sample_r1,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|move|sample_r2,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r1|move|move,195.0,195.0,195.0,195.00000000000003,0.0,1.0,False,"[195.0, 195.0, 195.0, 195.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r1|check_r1,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r1|check_r2,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r1|sample_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r1|sample_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r1|move,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r2|check_r1,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r2|check_r2,295.0,295.0,295.0,295.0,0.0,1.0,False,"[295.0, 295.0, 295.0, 295.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r2|sample_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r2|sample_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|check_r2|move,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r1|check_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r1|check_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r1|sample_r1,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[0.0, 1105.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r1|sample_r2,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r1|move,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r2|check_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r2|check_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[400.0, 40.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r2|sample_r1,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r2|sample_r2,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[1105.0, 0.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|sample_r2|move,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|move|check_r1,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|move|check_r2,200.0,200.0,200.0,200.0,0.0,1.0,False,"[200.0, 200.0, 200.0, 200.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|move|sample_r1,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|move|sample_r2,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[305.0, 0.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
check_r2|move|move,195.0,195.0,195.0,195.00000000000003,0.0,1.0,False,"[195.0, 195.0, 195.0, 195.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r1|check_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r1|check_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r1|sample_r1,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[0.0, 1105.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r1|sample_r2,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r1|move,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r2|check_r1,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r2|check_r2,220.0,400.0,400.0,154.11275378420882,0.0,0.5,False,"[40.0, 400.0, 40.0, 400.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r2|sample_r1,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[0.0, 1105.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r2|sample_r2,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|check_r2|move,152.5,305.0,305.0,96.6788608449547,0.0,0.5,False,"[0.0, 305.0, 0.0, 305.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r1|check_r1,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[0.0, 1105.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r1|check_r2,552.5,1105.0,1105.0,350.2627581431965,0.5,0.5,False,"[0.0, 1105.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r1|sample_r1,605.0,1210.0,1210.0,383.5456446635908,0.5,0.5,False,"[0.0, 1210.0, 0.0, 1210.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r1|sample_r2,515.0,1210.0,1210.0,322.116166400725,0.5,0.25,False,"[0.0, 850.0, 0.0, 1210.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r1|move,505.0,1010.0,1010.0,320.1496703390303,0.5,0.5,False,"[0.0, 1010.0, 0.0, 1010.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r2|check_r1,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r2|check_r2,348.75,1105.0,1105.0,217.843842837163,0.25,0.25,False,"[145.0, 145.0, 0.0, 1105.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r2|sample_r1,515.0,1210.0,1210.0,322.116166400725,0.5,0.25,False,"[0.0, 850.0, 0.0, 1210.0]","[0.25, 0.25, 0.25, 0.25]"
sample_r1|sample_r2|sample_r2,515.0,1210.0,1210.0,322.116166400725,0.5,0.25,False,"[850.0, 0.0, 0.0, 1210.0]","[0.25, 0.25, 0.25, 0.25]"
